id,name,email,address,address2,amount_spent,raw_unstructured
261751,Jaime Wood,hcox@mata-ball.biz,"8949 Barry Forks, Port Nicole, Alaska, 81406, Ethiopia","878 French Drive Suite 445, Petersonland, WY 31912",14783.7,"Jaime Wood (261751) spent $14783.7 - Contact: hcox@mata-ball.biz - Addr: 878 French Drive Suite 445, Petersonland, WY 31912"
445654,Andrea Watkins,velasquezcharles@yahoo.com,"35814 Smith Mountains, Kruegerville, Virginia, 58316, Luxembourg","26972 Vernon Mountains Suite 703, Juliachester, WI 20321",10610.64,"Andrea Watkins (445654) spent $10610.64 - Contact: velasquezcharles@yahoo.com - Addr: 26972 Vernon Mountains Suite 703, Juliachester, WI 20321"
559684,Michael Garrett,catherine37@yahoo.com,"61134 Mary Run, Schultzchester, West Virginia, 74371, Bangladesh","501 Richardson Spur, West Garrett, RI 18624",12523.36,"Michael Garrett (559684) spent $12523.36 - Contact: catherine37@yahoo.com - Addr: 501 Richardson Spur, West Garrett, RI 18624"
857388,Debra Wood,seangill@diaz-jones.com,"378 Dyer Vista, South Nicole, Illinois, 59590, Pakistan","Unit 3327 Box 9055, DPO AP 83229",9791.66,"Debra Wood (857388) spent $9791.66 - Contact: seangill@diaz-jones.com - Addr: Unit 3327 Box 9055, DPO AP 83229"
388868,James Oconnell,sullivanalexandra@gmail.com,"96509 Cole Junction, Johnfurt, Colorado, 22129, Uruguay","USNS Reeves, FPO AE 09232",7505.13,"James Oconnell (388868) spent $7505.13 - Contact: sullivanalexandra@gmail.com - Addr: USNS Reeves, FPO AE 09232"
530644,Matthew Clay,uwang@diaz.com,"92522 Wendy Stream, Christopherbury, Georgia, 48044, Northern Mariana Islands","404 Lewis Vista, Cruzfurt, WY 55284",11999.05,"Matthew Clay (530644) spent $11999.05 - Contact: uwang@diaz.com - Addr: 404 Lewis Vista, Cruzfurt, WY 55284"
324635,Rebecca Williams,ydean@hotmail.com,"173 Martinez Plaza, Janetberg, Illinois, 60032, Oman","446 Ariana Manor, Benjaminside, DE 82610",379.64,"Rebecca Williams (324635) spent $379.64 - Contact: ydean@hotmail.com - Addr: 446 Ariana Manor, Benjaminside, DE 82610"
956710,Jessica Williams,francisstephen@hotmail.com,"1871 Aguirre Burg, North Charles, Indiana, 46122, Aruba","3197 Randall Forest, Lake Bruceton, WA 17187",12511.65,"Jessica Williams (956710) spent $12511.65 - Contact: francisstephen@hotmail.com - Addr: 3197 Randall Forest, Lake Bruceton, WA 17187"
192349,Thomas Edwards,lsullivan@martinez.com,"6988 Richard Ports, Jamieville, Utah, 11101, Liberia","433 Gill Point Apt. 443, North Brian, LA 46033",12030.62,"Thomas Edwards (192349) spent $12030.62 - Contact: lsullivan@martinez.com - Addr: 433 Gill Point Apt. 443, North Brian, LA 46033"
559385,Matthew Walton,wvance@yahoo.com,"12904 Lee Plains, Bradleyhaven, Massachusetts, 87292, Austria","5410 Stephen Light, Cainfurt, WA 95447",439.48,"Matthew Walton (559385) spent $439.48 - Contact: wvance@yahoo.com - Addr: 5410 Stephen Light, Cainfurt, WA 95447"
239005,Dr. Ronald Salinas,xgraham@mayo-smith.info,"23439 Herbert Underpass, Pierceburgh, Massachusetts, 00590, Nauru","6388 Beth Hollow Apt. 597, West Steven, CO 47324",11832.8,"Dr. Ronald Salinas (239005) spent $11832.8 - Contact: xgraham@mayo-smith.info - Addr: 6388 Beth Hollow Apt. 597, West Steven, CO 47324"
855701,Michael Kent,obrown@kerr.biz,"39114 Bray Row, Jacksonview, Mississippi, 34232, Barbados","8264 Osborne Circles, Reyeston, ND 40281",6393.72,"Michael Kent (855701) spent $6393.72 - Contact: obrown@kerr.biz - Addr: 8264 Osborne Circles, Reyeston, ND 40281"
854920,James Watkins,laurie75@hotmail.com,"35065 Jeffrey Fields, Lake Brittany, Texas, 50813, Algeria","1278 James Mountains Apt. 117, New Paulberg, CA 12068",12316.2,"James Watkins (854920) spent $12316.2 - Contact: laurie75@hotmail.com - Addr: 1278 James Mountains Apt. 117, New Paulberg, CA 12068"
279559,David Williamson,steven34@hotmail.com,"05530 Alexis Forges, Port Heather, Texas, 60415, Philippines","369 Wright Manors Apt. 156, Donovanside, IL 95537",10314.28,"David Williamson (279559) spent $10314.28 - Contact: steven34@hotmail.com - Addr: 369 Wright Manors Apt. 156, Donovanside, IL 95537"
576448,Ryan Newman,brownmartha@gmail.com,"071 James Stream, Margarettown, Oregon, 97227, Saint Helena","911 Harold Lodge Apt. 803, Port Melissaview, OK 07009",13465.13,"Ryan Newman (576448) spent $13465.13 - Contact: brownmartha@gmail.com - Addr: 911 Harold Lodge Apt. 803, Port Melissaview, OK 07009"
786832,Craig Collins,sanchezstephen@hotmail.com,"2815 Sharp Oval, North Catherineview, Indiana, 22678, Reunion","88865 King Underpass, Toddborough, OH 72940",8814.45,"Craig Collins (786832) spent $8814.45 - Contact: sanchezstephen@hotmail.com - Addr: 88865 King Underpass, Toddborough, OH 72940"
675737,Kevin Clarke,kchavez@gmail.com,"8450 Ricky Springs, South Megan, Pennsylvania, 49751, Antigua and Barbuda","9949 Nicholas Ramp Apt. 295, Derricktown, MT 77493",2123.34,"Kevin Clarke (675737) spent $2123.34 - Contact: kchavez@gmail.com - Addr: 9949 Nicholas Ramp Apt. 295, Derricktown, MT 77493"
363789,Steven Brown,victoriasanchez@yahoo.com,"716 Bradshaw Plaza, Dennisfort, Nebraska, 42511, American Samoa","Unit 2491 Box 7767, DPO AA 10460",8691.28,"Steven Brown (363789) spent $8691.28 - Contact: victoriasanchez@yahoo.com - Addr: Unit 2491 Box 7767, DPO AA 10460"
496511,Kenneth Lee,caseyblevins@matthews.com,"067 Hodges Key, Vargasside, Maine, 64304, Micronesia","2010 Christina Place, Mitchellside, CO 85627",8031.83,"Kenneth Lee (496511) spent $8031.83 - Contact: caseyblevins@matthews.com - Addr: 2010 Christina Place, Mitchellside, CO 85627"
948594,David Harding,creynolds@simmons.com,"5603 Nelson Ports, Lisaville, Oklahoma, 22418, Paraguay","07506 Johnson Squares Apt. 078, Port James, IN 85187",12007.83,"David Harding (948594) spent $12007.83 - Contact: creynolds@simmons.com - Addr: 07506 Johnson Squares Apt. 078, Port James, IN 85187"
651498,Christian Willis,denise44@yahoo.com,"787 Nina Harbor, Michaelshire, North Dakota, 08654, Mongolia","527 Diana Forest, South Alexandraland, NY 66851",2937.46,"Christian Willis (651498) spent $2937.46 - Contact: denise44@yahoo.com - Addr: 527 Diana Forest, South Alexandraland, NY 66851"
123334,Carrie Moore,cameronjames@turner-case.com,"1501 Brown Mountain, Florestown, Ohio, 21464, Suriname","3516 Mcneil Burgs Apt. 819, Port Craigland, LA 26796",9155.33,"Carrie Moore (123334) spent $9155.33 - Contact: cameronjames@turner-case.com - Addr: 3516 Mcneil Burgs Apt. 819, Port Craigland, LA 26796"
333578,Emily Collins,sandovalryan@hotmail.com,"1860 Emily Spur, Port Debbie, Massachusetts, 91838, Eritrea","228 William Prairie, Shannonchester, NH 79945",3875.94,"Emily Collins (333578) spent $3875.94 - Contact: sandovalryan@hotmail.com - Addr: 228 William Prairie, Shannonchester, NH 79945"
724687,David Mcgee,zvasquez@hotmail.com,"5746 Robert Loop, Benjamintown, North Dakota, 28069, Argentina","81580 Weaver Rest Apt. 499, Lake Jeffreyport, NV 79726",7066.42,"David Mcgee (724687) spent $7066.42 - Contact: zvasquez@hotmail.com - Addr: 81580 Weaver Rest Apt. 499, Lake Jeffreyport, NV 79726"
